Ref,Connectivity,Point.First.Moment,Point.Second.Moment,Visual.Entropy.R2,Visual.Entropy.R3,Visual.Entropy.R4,Visual.Entropy.R5,Visual.Entropy.R6,Visual.Entropy.R7,Visual.Integration..HH..R2,Visual.Integration..HH..R3,Visual.Integration..HH..R4,Visual.Integration..HH..R5,Visual.Integration..HH..R6,Visual.Integration..HH..R7,Visual.Integration..P.value..R2,Visual.Integration..P.value..R3,Visual.Integration..P.value..R4,Visual.Integration..P.value..R5,Visual.Integration..P.value..R6,Visual.Integration..P.value..R7,Visual.Integration..Tekl..R2,Visual.Integration..Tekl..R3,Visual.Integration..Tekl..R4,Visual.Integration..Tekl..R5,Visual.Integration..Tekl..R6,Visual.Integration..Tekl..R7,Visual.Mean.Depth.R2,Visual.Mean.Depth.R3,Visual.Mean.Depth.R4,Visual.Mean.Depth.R5,Visual.Mean.Depth.R6,Visual.Mean.Depth.R7,Visual.Node.Count.R2,Visual.Node.Count.R3,Visual.Node.Count.R4,Visual.Node.Count.R5,Visual.Node.Count.R6,Visual.Node.Count.R7,Visual.Relativised.Entropy.R2,Visual.Relativised.Entropy.R3,Visual.Relativised.Entropy.R4,Visual.Relativised.Entropy.R5,Visual.Relativised.Entropy.R6,Visual.Relativised.Entropy.R7,i,j,x,y,risk
5308470,180,1180586.6,9837729800,0.60060859,1.3196874,1.8032209,2.0712826,2.1552577,2.1552577,9.0083485,6.682416,4.9254718,4.5175972,4.4233046,4.4233046,1.1616518,0.80259126,0.55627906,0.5029909,0.49127039,0.49127039,0.92298812,0.88269424,0.84958726,0.84125662,0.83926338,0.83926338,1.8536586,2.2386608,2.7900593,2.9803391,3.0276945,3.0276945,1231,1853,2697,2951,2998,2998,2.7762201,2.4098926,2.3854437,2.2741375,2.2335434,2.2335434,81,54,-21700,-4200,4
5373959,178,1235889,11065670000,0.93625927,1.2974876,1.7652674,2.1142113,2.3936458,2.4664609,9.9121819,5.2280951,4.1281447,3.7046444,3.3220768,3.2733099,1.5168716,0.66189992,0.48243165,0.42122152,0.36978275,0.36354727,0.95500296,0.85585272,0.83150494,0.82177198,0.81247145,0.81122833,1.6475247,2.4992669,3.0622995,3.3636363,3.6937394,3.7400734,506,1365,2184,2586,2956,2998,2.2802067,2.6430566,2.5724428,2.4358962,2.3969755,2.3607674,82,7,-21000,-37100,4
5373960,181,1159037.4,9807840300,0.94076377,1.3004053,1.7670904,2.115751,2.3949926,2.4677887,9.9973097,5.2383413,4.1318159,3.7070713,3.3237472,3.2749052,1.5292743,0.6631971,0.48286065,0.42149746,0.36996865,0.36372444,0.95635867,0.8560726,0.8315928,0.82183367,0.81251693,0.81127214,1.6422925,2.4963343,3.0604672,3.3620889,3.6923857,3.7387388,507,1365,2184,2586,2956,2998,2.2711661,2.6390598,2.5704832,2.4344511,2.3958943,2.3597252,82,8,-21000,-36400,4
5373961,187,1117950.5,8966509600,0.94921005,1.3060408,1.7706116,2.1187246,2.3975937,2.4703536,10.170774,5.2589545,4.1391778,3.7119346,3.3270926,3.2781003,1.5545435,0.66580683,0.48372099,0.42205042,0.37034103,0.3640793,0.9590956,0.85651398,0.83176887,0.82195735,0.81260794,0.81135994,1.6318898,2.4904692,3.0568025,3.3589942,3.6896784,3.7360694,509,1365,2184,2586,2956,2998,2.2536294,2.6312506,2.566684,2.431663,2.3938217,2.3577297,82,9,-21000,-35700,4
5373962,199,1162685,9234050000,0.94472027,1.309566,1.7737041,2.1134987,2.3451407,2.4081171,10.254169,5.3332305,4.1934047,3.7835886,3.5172162,3.4702325,1.542562,0.66704285,0.48472679,0.42648858,0.39133739,0.3854183,0.95820963,0.85797268,0.83327556,0.82402396,0.81768304,0.81652057,1.6375228,2.4883721,3.0531278,3.3349211,3.5453932,3.5845845,550,1463,2335,2730,2964,2998,2.2630534,2.6258829,2.5614927,2.4220414,2.3507302,2.3207576,82,10,-21000,-35000,4
5373963,237,1691011.6,18685659000,0.74239844,1.3864455,1.8050916,2.1232312,2.199836,2.199836,9.5798225,6.2119288,5.3423123,4.6254559,4.5352492,4.5352492,1.2551875,0.72749436,0.60742587,0.51486278,0.50370342,0.50370342,0.93259209,0.87399352,0.8577922,0.84355569,0.8416779,0.8416779,1.7895204,2.3675175,2.6390715,2.9346869,2.9776442,2.9776442,1127,2156,2586,2956,2998,2998,2.5882611,2.4510899,2.2622116,2.2004745,2.1639206,2.1639206,82,11,-21000,-34300,4
5373964,268,1991947.9,22265600000,0.8043043,1.4070774,1.8222915,2.1382775,2.2146714,2.2146714,9.9664574,6.2035084,5.3372736,4.6222219,4.5321903,4.5321903,1.3133745,0.72650826,0.60685301,0.51450282,0.50336373,0.50336373,0.93860078,0.87384516,0.85769528,0.84348744,0.84161258,0.84161258,1.7543538,2.3693736,2.640619,2.9360406,2.9789789,2.9789789,1092,2156,2586,2956,2998,2998,2.4996405,2.4378316,2.2509167,2.1903865,2.1539459,2.1539459,82,12,-21000,-33600,4
5373965,264,1853495.9,19403999000,0.80124927,1.4026508,1.8186011,2.1350493,2.2114885,2.2114885,9.9277573,6.1783848,5.3222141,4.6125469,4.5230389,4.5230389,1.310034,0.72356594,0.60514075,0.51342589,0.50234735,0.50234735,0.93818432,0.87340152,0.85740525,0.84328324,0.84141678,0.84141678,1.7562327,2.3749421,2.645261,2.9401016,2.9829829,2.9829829,1084,2156,2586,2956,2998,2998,2.5041485,2.4456854,2.2567401,2.1948605,2.1582735,2.1582735,82,13,-21000,-32900,4
5373966,264,1829244,19127151000,0.78322113,1.409867,1.824617,2.140312,2.2166772,2.2166772,9.8728027,6.2844334,5.3855286,4.6531291,4.5614157,4.5614157,1.2921206,0.73598552,0.61233962,0.51794308,0.50660956,0.50660956,0.93664443,0.87526494,0.85862052,0.84413767,0.84223568,0.84223568,1.7669903,2.3517400999999998,2.6259189,2.9231811,2.9662995,2.9662995,1134,2156,2586,2956,2998,2998,2.5304391,2.4208548,2.2390826,2.1820126,2.1459563,2.1459563,82,14,-21000,-32200,4
5373967,262,1746292.1,16981930000,0.80043328,1.4013289,1.8199632,2.1362407,2.2126632,2.2126632,9.910696,6.1674151,5.3035092,4.6005101,4.511652,4.511652,1.3091115,0.72266841,0.60301393,0.51208603,0.5010826,0.5010826,0.93804002,0.87321573,0.8570441,0.84302866,0.84117281,0.84117281,1.7567316,2.3766294,2.6510639,2.9451776,2.987988,2.987988,1078,2149,2586,2956,2998,2998,2.5053499,2.4480548,2.2593813,2.196399,2.1596861,2.1596861,82,15,-21000,-31500,4
5373968,260,1701656,15844640000,0.85445368,1.3627731,1.7951825,2.114563,2.1912892,2.1912892,10.116422,5.8859696,5.1015048,4.4691114,4.3872075,4.3872075,1.3727807,0.69080794,0.58004588,0.49745995,0.48726133,0.48726133,0.94365573,0.86815995,0.85308093,0.8402161,0.83847475,0.83847475,1.7207304,2.4400563,2.7164409,3.0023689,3.0443778,3.0443778,932,2128,2586,2956,2998,2998,2.4229982,2.5331488,2.3240995,2.2445459,2.2060063,2.2060063,82,16,-21000,-30800,4
5373969,250,1592623.8,14261450000,0.83477563,1.3602675,1.7931209,2.1127594,2.1895108,2.1895108,9.9481983,5.8878918,5.1026549,4.4698668,4.3879237,4.3879237,1.3469926,0.69103354,0.58017659,0.49754405,0.48734087,0.48734087,0.94100696,0.8681953,0.85310388,0.84023243,0.83849049,0.83849049,1.7346072,2.4395862,2.7160542,3.0020304,3.044044,3.044044,943,2128,2586,2956,2998,2998,2.4537239,2.5333679,2.3243394,2.2448049,2.2062683,2.2062683,82,17,-21000,-30100,4
5373970,224,1299852.5,10197390000,0.79432815,1.3386188,1.7753078,2.0971768,2.1741467,2.1741467,9.5963697,5.8251128,5.0649757,4.4450717,4.3644133,4.3644133,1.3011669,0.68366551,0.57589251,0.49478409,0.48472971,0.48472971,0.93598843,0.86703736,0.85235155,0.83969468,0.83797419,0.83797419,1.7604278,2.455101,2.7288201,3.0131979,3.0550551,3.0550551,936,2128,2586,2956,2998,2998,2.514303,2.5609398,2.3450644,2.2613299,2.2223418,2.2223418,82,18,-21000,-29400,4
5373971,208,1165901.9,8507380200,0.95526302,1.3599797,1.805166,2.1479053,2.4231207,2.4955227,10.495142,5.4329839,4.2037792,3.7544165,3.3562295,3.3059182,1.5764819,0.68757331,0.49127057,0.42688066,0.37358427,0.36716887,0.96181369,0.86018556,0.83330345,0.8230319,0.81339765,0.81212145,1.6238698,2.4433064,3.0251946,3.3323019,3.6663282,3.7130463,554,1368,2184,2586,2956,2998,2.2405031,2.5506747,2.52318,2.3986011,2.3680902,2.3327765,82,19,-21000,-28700,4
5373972,204,1206103.5,9353119700,0.95796305,1.3429198,1.7944831,2.1388836,2.4152288,2.4877415,10.491343,5.3784633,4.1848474,3.7420032,3.3477316,3.2978065,1.585371,0.68067342,0.48905814,0.42546925,0.37263837,0.36626798,0.96261185,0.8590436,0.83285558,0.82271886,0.81316787,0.8118999,1.6201117,2.457937,3.0343564,3.3400388,3.6730964,3.7197196,538,1368,2184,2586,2956,2998,2.2344689,2.5768619,2.5367744,2.4090061,2.3762619,2.3407121,82,20,-21000,-28000,2
5373973,198,1290529.5,11044600000,0.94968039,1.3396661,1.7924457,2.1371632,2.4137237,2.4862573,10.305655,5.3623195,4.1792011,3.7382951,3.3451905,3.2953808,1.5573113,0.67863041,0.48839831,0.42504764,0.37235555,0.36599857,0.9596613,0.85870385,0.83272171,0.82262522,0.81309909,0.81183356,1.631285,2.4623263,3.0371048,3.3423598,3.6751268,3.7217216,538,1368,2184,2586,2956,2998,2.2526276,2.5813718,2.538765,2.4103661,2.3771732,2.3415744,82,21,-21000,-27300,2
5373974,159,924764.25,6502300200,0.94380927,1.2116203,1.7116151,2.0689027,2.3540103,2.4273808,9.7435389,5.0218201,4.0525312,3.6544039,3.2873859,3.2401664,1.5345743,0.63578457,0.47359511,0.41550913,0.36592126,0.35986623,0.95619243,0.85135704,0.82968169,0.82048684,0.81152302,0.8103134,1.6386364,2.5608504,3.1007788,3.3961315,3.7221658,3.7681015,441,1365,2184,2586,2956,2998,2.2649364,2.7638412,2.6369646,2.4860518,2.4370518,2.3997819,82,22,-21000,-26600,2
5373975,151,946002.44,7261310000,0.81522965,1.1564338,1.6628746,2.0288188,2.1813219,2.1813219,8.9085207,5.1783104,4.5313582,3.9787512,3.8296654,3.8296654,1.3171668,0.6194908,0.5202384,0.44450521,0.42533839,0.42533839,0.93383288,0.85452807,0.84106398,0.82902163,0.825607,0.825607,1.7474916,2.6049578,2.9133115,3.2407343,3.3420086,3.3420086,599,1897,2435,2888,2998,2998,2.4833844,2.8315341,2.5543873,2.4396791,2.3703685,2.3703685,82,23,-21000,-25900,2
5373976,156,1034047.1,8443189800,0.81638366,1.1618369,1.6558691,2.0218356,2.1745949,2.1745949,8.9739351,5.2088556,4.5913072,4.021019,3.86713,3.86713,1.3189802,0.62091541,0.52698112,0.44922733,0.42949939,0.42949939,0.93431145,0.85514939,0.84237838,0.8300212,0.82651556,0.82651556,1.7467532,2.6014454,2.8888433,3.2171805,3.3193192,3.3193192,617,1938,2439,2888,2998,2998,2.4816544,2.824326,2.5458605,2.4347224,2.3666089,2.3666089,82,24,-21000,-25200,2
5373977,174,1230203.8,10713850000,0.8544867,1.1809765,1.6710756,2.034677,2.186965,2.186965,9.3206129,5.2511768,4.6163688,4.0367851,3.8810887,3.8810887,1.3668476,0.62596023,0.52985764,0.45098874,0.4310497,0.4310497,0.93986762,0.85601097,0.84292239,0.83039194,0.82685232,0.82685232,1.7207062,2.5885389,2.8785889,3.2085209,3.3109777,3.3109777,624,1938,2439,2888,2998,2998,2.4229457,2.8009863,2.5288775,2.421731,2.3544714,2.3544714,82,25,-21000,-24500,2
5373978,181,1333918,12390140000,0.86401534,1.1929871,1.680618,2.0427353,2.1947277,2.1947277,9.441988,5.2786245,4.6325526,4.0469408,3.8900754,3.8900754,1.3806961,0.62923217,0.53171515,0.45212328,0.43204778,0.43204778,0.9415347,0.85656697,0.84327251,0.83063018,0.82706863,0.82706863,1.7136075,2.5802789,2.8720262,3.2029788,3.305639,3.305639,633,1938,2439,2888,2998,2998,2.4077029,2.7852702,2.517401,2.412909,2.346216,2.346216,82,26,-21000,-23800,2
5373979,184,1444003.4,14434420000,0.87196428,1.2017115,1.6947364,2.0556812,2.2071984,2.2071984,9.5142822,5.2859826,4.6075401,4.0266805,3.8721437,3.8721437,1.392586,0.63164747,0.52898479,0.44985986,0.43005621,0.43005621,0.94282109,0.85672271,0.84272754,0.83015448,0.82663661,0.82663661,1.7074722,2.5741227,2.8816762,3.2140629,3.3163164,3.3163164,630,1910,2435,2888,2998,2998,2.3947814,2.7738626,2.5117166,2.4078531,2.3408613,2.3408613,82,27,-21000,-23100,2
5373980,188,1574302.2,16765840000,0.88051093,1.2035285,1.6961614,2.0568826,2.2083557,2.2083557,9.6038628,5.291265,4.6105604,4.0285711,3.8738177,3.8738177,1.4061434,0.63227868,0.52933151,0.4500711,0.43024215,0.43024215,0.94430953,0.85682958,0.84279305,0.83019894,0.82667702,0.82667702,1.700637,2.572551,2.8804438,3.2130239,3.3153152,3.3153152,629,1910,2435,2888,2998,2998,2.380657,2.7719152,2.51039,2.4068985,2.339987,2.339987,82,28,-21000,-22400,2
5373981,191,1725483,19622050000,0.8874501,1.2038004,1.6963747,2.0570626,2.208529,2.208529,9.6767702,5.2930279,4.611568,4.029202,3.8743761,3.8743761,1.4177188,0.63248938,0.5294472,0.45014155,0.43030414,0.43030414,0.94556004,0.85686523,0.84281486,0.83021379,0.8266905,0.8266905,1.6948882,2.5720272,2.8800328,3.2126775,3.3149817,3.3149817,627,1910,2435,2888,2998,2998,2.3689964,2.7719617,2.5104938,2.4070404,2.3401387,2.3401387,82,29,-21000,-21700,2
5373982,169,1552165.4,17933511000,0.8414188,1.1887059,1.684536,2.0470815,2.1989141,2.1989141,9.2109299,5.254508,4.5895028,4.0153732,3.8621294,3.8621294,1.3494698,0.62788641,0.52691394,0.4485966,0.42894399,0.42894399,0.9379431,0.85608429,0.84233558,0.82988816,0.82639468,0.82639468,1.730032,2.5835516,2.8890715,3.2202978,3.3223224,3.3223224,627,1910,2435,2888,2998,2998,2.4434562,2.7895782,2.5228443,2.4162555,2.3486845,2.3486845,82,30,-21000,-21000,2
5373986,238,1816935.4,17624809000,0.71791673,1.401467,1.8645946,2.0765588,2.1604512,2.1604512,9.5474854,6.5414271,5.0384865,4.7356544,4.6281719,4.6281719,1.2362734,0.7750299,0.5663377,0.52726954,0.51402378,0.51402378,0.931113,0.87994277,0.85190058,0.8458541,0.84364754,0.84364754,1.8019967,2.2832255,2.7584593,2.8891525,2.937938,2.937938,1203,2010,2779,2951,2998,2998,2.6219797,2.3736238,2.3035696,2.2028842,2.1655114,2.1655114,82,34,-21000,-18200,2
5373987,295,2362019,23916900000,0.80394495,1.4529383,1.9018177,2.1116116,2.1949544,2.1949544,10.147492,6.6893291,5.0979714,4.7845907,4.6740432,4.6740432,1.3139665,0.79255337,0.57302397,0.53271812,0.51911843,0.51911843,0.93944621,0.88245463,0.85307938,0.84686345,0.84460866,0.84460866,1.7545757,2.2548532,2.737941,2.8698306,2.9189188,2.9189188,1203,2010,2779,2951,2998,2998,2.5001717,2.3107214,2.2637513,2.1666884,2.1303458,2.1303458,82,35,-21000,-17500,2
5373988,297,2238476,21464449000,0.80663031,1.454545,1.9029796,2.1127059,2.1960313,2.1960313,10.169918,6.6946402,5.1000843,4.7863259,4.6756692,4.6756692,1.3168702,0.79318261,0.57326144,0.5329113,0.51929903,0.51929903,0.93975085,0.88254404,0.85312104,0.84689909,0.84464258,0.84464258,1.7529118,2.2538576,2.737221,2.8691525,2.9182515,2.9182515,1203,2010,2779,2951,2998,2998,2.4961975,2.3087044,2.2624943,2.1655507,2.1292422,2.1292422,82,36,-21000,-16800,2
5373989,292,2071222.5,18629800000,0.79987639,1.4505041,1.9000573,2.1099539,2.1933227,2.1933227,10.114039,6.6813784,5.0948057,4.7819901,4.6716061,4.6716061,1.3096347,0.79161131,0.57266814,0.5324285,0.51884782,0.51884782,0.93899095,0.88232064,0.85301691,0.84680998,0.84455776,0.84455776,1.7570715,2.2563465,2.7390208,2.8708475,2.91992,2.91992,1203,2010,2779,2951,2998,2998,2.5061691,2.3137701,2.2656538,2.168411,2.1320169,2.1320169,82,37,-21000,-16100,2
5373990,285,1911717.6,15996540000,0.78986001,1.4446175,1.8958002,2.1059451,2.1893766,2.1893766,10.035802,6.6655331,5.0884857,4.7767968,4.6667399,4.6667399,1.2993097,0.78973401,0.57195777,0.53185034,0.51830733,0.51830733,0.93790823,0.88205332,0.8528921,0.84670323,0.84445614,0.84445614,1.7630923,2.2593329,2.7411807,2.8728814,2.921922,2.921922,1204,2010,2779,2951,2998,2998,2.5208173,2.3206747,2.2700438,2.1724072,2.1359015,2.1359015,82,38,-21000,-15400,2
5373991,264,1668097.8,12767930000,0.75716579,1.423305,1.8802013,2.0912557,2.1749177,2.1749177,9.8068104,6.5755773,5.1138597,4.797637,4.6862659,4.6862659,1.2685282,0.77659142,0.57480979,0.53417069,0.52047598,0.52047598,0.93466669,0.88045204,0.85339242,0.84713119,0.84486353,0.84486353,1.7816377,2.2807617,2.7325413,2.8647459,2.913914,2.913914,1210,2049,2779,2951,2998,2998,2.5675929,2.3541236,2.2732558,2.1759846,2.1396189,2.1396189,82,39,-21000,-14700,2
5373992,237,1520594.6,13022730000,0.65690178,1.3651513,1.8097641,1.9741474,1.9741474,1.9741474,9.4810476,6.6327577,5.4791327,5.2235565,5.2235565,5.2235565,1.1953025,0.7671805,0.61226141,0.58014965,0.58014965,0.58014965,0.92801255,0.88095033,0.86039644,0.85559416,0.85559416,0.85559416,1.8303508,2.2972043,2.6267776,2.7170503,2.7170503,2.7170503,1398,2326,2884,2998,2998,2998,2.7035253,2.4143245,2.2549462,2.1739476,2.1739476,2.1739476,82,40,-21000,-14000,2
5373993,255,1959487.8,23447480000,0.67804497,1.3784738,1.8207436,1.9847093,1.9847093,1.9847093,9.623332,6.734374,5.5310225,5.2686048,5.2686048,5.2686048,1.209173,0.77898854,0.61805987,0.58515292,0.58515292,0.58515292,0.92970902,0.88262689,0.86135691,0.85645473,0.85645473,0.85645473,1.820927,2.2775388,2.6115158,2.702369,2.702369,2.702369,1425,2325,2884,2998,2998,2998,2.6756294,2.3883781,2.2373464,2.1577373,2.1577373,2.1577373,82,41,-21000,-13300,2
5373994,298,2901977.2,45198582000,0.7378363,1.4153353,1.8504578,2.0132933,2.0132933,2.0132933,9.9862289,6.8520756,5.5924115,5.3218017,5.3218017,5.3218017,1.2535408,0.79260349,0.62491971,0.59106123,0.59106123,0.59106123,0.93452412,0.88454366,0.86248434,0.85746372,0.85746372,0.85746372,1.7918994,2.2555938,2.5938258,2.6853521,2.6853521,2.6853521,1433,2325,2884,2998,2998,2998,2.5945942,2.3412123,2.2028544,2.1254027,2.1254027,2.1254027,82,42,-21000,-12600,2
5373995,360,4185709.2,74483433000,0.83033252,1.4710037,1.9067597,2.0674536,2.0674536,2.0674536,10.638012,6.9485373,5.5120401,5.2521338,5.2521338,5.2521338,1.3454317,0.80772513,0.61593866,0.5833236,0.5833236,0.5833236,0.94370621,0.8862257,0.86100632,0.85614073,0.85614073,0.85614073,1.7376094,2.2319291,2.6170657,2.7077076,2.7077076,2.7077076,1373,2256,2884,2998,2998,2998,2.460536,2.2788451,2.1775558,2.0999584,2.0999584,2.0999584,82,43,-21000,-11900,2
5373996,433,5573038,104529250000,0.88468337,1.5084538,1.9360522,2.0956318,2.0956318,2.0956318,11.33972,7.2924204,5.6714039,5.3900986,5.3900986,5.3900986,1.4237885,0.84769946,0.63374668,0.59864652,0.59864652,0.59864652,0.95174801,0.89165741,0.86392134,0.8587479,0.8587479,0.8587479,1.6972028,2.173836,2.5716267,2.6639974,2.6639974,2.6639974,1431,2256,2884,2998,2998,2998,2.3736675,2.2048328,2.1303895,2.056772,2.056772,2.056772,82,44,-21000,-11200,2
5373997,598,10848845,289442000000,0.94752985,1.5473322,1.889201,1.9760317,1.9760317,1.9760317,12.771445,7.6780167,6.5683928,6.3909702,6.3909702,6.3909702,1.566916,0.87218839,0.7313273,0.70980746,0.70980746,0.70980746,0.96570772,0.89670515,0.8791998,0.87627661,0.87627661,0.87627661,1.6340269,2.1415384,2.3620338,2.4034035,2.4034035,2.4034035,1635,2601,2951,2998,2998,2998,2.257185,2.1529567,2.0208597,1.9772527,1.9772527,1.9772527,82,45,-21000,-10500,2
5373998,605,10971123,290893890000,0.95052177,1.5481243,1.8779953,1.9650016,1.9650016,1.9650016,12.851876,7.6582222,6.6244483,6.4430542,6.4430542,6.4430542,1.5764531,0.86860794,0.7375685,0.71559209,0.71559209,0.71559209,0.9665575,0.89636439,0.88010103,0.87712979,0.87712979,0.87712979,1.6301956,2.1462858,2.3505085,2.3920586,2.3920586,2.3920586,1637,2626,2951,2998,2998,2998,2.2508285,2.1566336,2.0215225,1.9781908,1.9781908,1.9781908,82,46,-21000,-9800,2
5373999,607,10995560,290862040000,0.95145732,1.5487074,1.8785141,1.9655123,1.9655123,1.9655123,12.876856,7.6633158,6.6277757,6.4461441,6.4461441,6.4461441,1.5795171,0.86918569,0.737939,0.71593529,0.71593529,0.71593529,0.96682805,0.89643884,0.88015437,0.87718022,0.87718022,0.87718022,1.6289731,2.1455238,2.3498306,2.3913913,2.3913913,2.3913913,1637,2626,2951,2998,2998,2998,2.2488165,2.1556823,2.0207648,1.9774619,1.9774619,1.9774619,82,47,-21000,-9100,2
5374000,604,10970491,290394080000,0.94987613,1.5478067,1.8777126,1.9647233,1.9647233,1.9647233,12.836225,7.6582222,6.6244483,6.4430542,6.4430542,6.4430542,1.5743681,0.86860794,0.7375685,0.71559209,0.71559209,0.71559209,0.96637571,0.89636439,0.88010103,0.87712979,0.87712979,0.87712979,1.6310323,2.1462858,2.3505085,2.3920586,2.3920586,2.3920586,1638,2626,2951,2998,2998,2998,2.2522099,2.1567931,2.0216644,1.9783305,1.9783305,1.9783305,82,48,-21000,-8400,2
5374001,601,10997267,291575960000,0.94844687,1.5469154,1.8769195,1.9639426,1.9639426,1.9639426,12.799054,7.6505947,6.6194639,6.4384241,6.4384241,6.4384241,1.5698092,0.86774284,0.73701352,0.71507788,0.71507788,0.71507788,0.96597207,0.89625287,0.88002115,0.87705415,0.87705415,0.87705415,1.632865,2.1474285,2.3515253,2.3930597,2.3930597,2.3930597,1638,2626,2951,2998,2998,2998,2.255249,2.158236,2.0228152,1.9794378,1.9794378,1.9794378,82,49,-21000,-7700,2
5374002,470,6819106,143475430000,0.87957561,1.5039331,1.9234644,2.050735,2.050735,2.050735,11.468167,7.6421175,5.9695105999999996,5.7363253,5.7363253,5.7363253,1.4161041,0.88288099,0.6658619,0.63709992,0.63709992,0.63709992,0.95160306,0.89676404,0.86919832,0.86507297,0.86507297,0.86507297,1.7013977,2.1272416,2.4958847,2.5635636,2.5635636,2.5635636,1575,2343,2917,2998,2998,2998,2.382215,2.1712327,2.0908856,2.029345,2.029345,2.029345,82,50,-21000,-7000,4
5374003,375,4643627,84043334000,0.8467558,1.4810365,1.915103,2.0754795,2.0754795,2.0754795,10.801114,6.9869614,5.5227017,5.2613859,5.2613859,5.2613859,1.3664111,0.81242764,0.61713004,0.58435118,0.58435118,0.58435118,0.94581079,0.88685036,0.86120337,0.85631722,0.85631722,0.85631722,1.7262774,2.2247889,2.6139438,2.7047048,2.7047048,2.7047048,1371,2252,2884,2998,2998,2998,2.4351313,2.2656693,2.1699054,2.0927465,2.0927465,2.0927465,82,51,-21000,-6300,4
5374004,305,3366718.2,56151552000,0.76523,1.4313608,1.876317,2.0381689,2.0381689,2.0381689,10.091946,6.8115463,5.4396977,5.1892705,5.1892705,5.1892705,1.276861,0.79203075,0.60785484,0.57634175,0.57634175,0.57634175,0.93660748,0.88401294,0.85966182,0.85493535,0.85493535,0.85493535,1.7772096,2.2563305,2.6385710000000002,2.728395,2.728395,2.728395,1370,2252,2884,2998,2998,2998,2.5561919,2.3288119,2.2135627,2.1335878,2.1335878,2.1335878,82,52,-21000,-5600,4
5374005,248,2347630.5,33646830000,0.68259537,1.3811046,1.8370777,2.000422,2.000422,2.000422,9.5787954,6.6769681,5.3748446,5.1327901,5.1327901,5.1327901,1.2119358,0.77638233,0.60060787,0.57006878,0.57006878,0.57006878,0.92964679,0.8817988,0.85844487,0.85384279,0.85384279,0.85384279,1.8188459,2.2816527,2.6583421,2.7474141,2.7474141,2.7474141,1370,2252,2884,2998,2998,2998,2.6695783,2.3892708,2.2563572,2.1738429,2.1738429,2.1738429,82,53,-21000,-4900,4
5374006,206,1645798.6,18468590000,0.61157668,1.3379307,1.8033682,1.9679948,1.9679948,1.9679948,9.2327967,6.5766654,5.3258305,5.0900249,5.0900249,5.0900249,1.1684601,0.76471937,0.5951308,0.56531912,0.56531912,0.56531912,0.92482084,0.88012677,0.85751766,0.8530094,0.8530094,0.8530094,1.849305,2.3011994,2.6736038,2.7620955,2.7620955,2.7620955,1368,2252,2884,2998,2998,2998,2.7622206,2.4404118,2.2929537,2.2083538,2.2083538,2.2083538,82,54,-21000,-4200,4
5439496,182,1185322.8,9949939700,0.94182855,1.3020476,1.7681166,2.1166174,2.3957505,2.4685361,10.021448,5.2434797,4.1336536,3.7082858,3.3245828,3.2757032,1.5323426,0.66384763,0.48307544,0.42163557,0.37006167,0.3638131,0.95670068,0.85618275,0.83163679,0.8218646,0.81253964,0.81129408,1.6410257,2.494868,3.059551,3.3613153,3.691709,3.7380714,508,1365,2184,2586,2956,2998,2.2689993,2.6367238,2.569293,2.4335508,2.3951986,2.359051,83,8,-20300,-36400,4
5439497,189,1166549.1,9455040500,0.9511227,1.3087804,1.7725852,2.1203911,2.3990517,2.471791,10.219697,5.2686992,4.1437922,3.7149806,3.3291869,3.2801001,1.5607564,0.66695434,0.48426026,0.42239678,0.37057418,0.36430144,0.95977777,0.85672092,0.83187908,0.82203472,0.81266487,0.8114149,1.6294118,2.4879122,3.054512,3.35706,3.6879864,3.734401,511,1366,2184,2586,2956,2998,2.2495375,2.6273277,2.5640533,2.4297047,2.392338,2.356297,83,9,-20300,-35700,4
5439498,213,1469255.5,15239490000,0.71522987,1.3594216,1.7825629,2.1035235,2.1804044,2.1804044,9.3457851,6.0738401,5.2591491,4.571876,4.4845548,4.4845548,1.2332389,0.71132243,0.59797013,0.50889879,0.4980731,0.4980731,0.929811,0.8715409,0.85618377,0.84242111,0.84059024,0.84059024,1.8033241,2.398608,2.6649904,2.9573605,3,3,1084,2156,2586,2956,2998,2998,2.6256421,2.4967222,2.2962544,2.2268157,2.1894274,2.1894274,83,10,-20300,-35000,4
